review_id,asset_id,reviewer,rights_status_before,rights_status_after,evidence,reviewed_at,notes
asset-rights-review-018922,asset-018922,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018923,asset-018923,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018924,asset-018924,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018925,asset-018925,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018926,asset-018926,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018927,asset-018927,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018928,asset-018928,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018929,asset-018929,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018930,asset-018930,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018931,asset-018931,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018932,asset-018932,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018933,asset-018933,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018934,asset-018934,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
asset-rights-review-018935,asset-018935,codex-agent,unreviewed,licensed_for_repository,OBIMD dataset card and source register mark repository use as licensed_for_repository; raw source package is registered and kept outside Git.,2026-06-20,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion."
